ID,Age,Education,Experience,Income,ZIP Code,Married,Dependents,Credit_Card,Num_Credit_Card,Monthly_CC_Usage,Credit_Score,Self_Employed,Salaried,Loan_Amount,Nationality,Personal_Loan,Securities_Account,CD_Account,Online_Banking,Last_Two_Years_Tax_Return_Filled,Living_Property,Property_Area,Loan_Status,
2412,47,2,22,65000,462011,0,3,0,6,27000,Standard,No,No,200000,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
2413,61,1,36,59000,462021,0,4,0,6,17000,Standard,No,Yes ,200000,Indian,0,0,0,0,No,Rented,Urban,Approved,
2414,60,3,34,31000,462003,0,2,0,6,10000,Standard,Yes ,Yes,100000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
2415,34,1,10,134000,462023,0,1,0,6,40000,Poor,Yes,Yes,1000000,Indian,0,0,0,0,Yes ,Rented,Urban,Reject,
2416,45,1,21,11000,462026,1,4,1,6,2000,Standard,Yes,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
2417,60,3,35,32000,462006,0,1,0,6,3000,Standard,Yes,Yes,100000,Indian,0,0,0,1,No,Owned,Urban,Approved,
2418,25,3,0,53000,462004,1,2,1,6,16000,Standard,Yes,No,200000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
2419,41,1,17,28000,462026,1,1,1,6,7000,Standard,No,Yes,100000,Indian,0,0,0,0,Yes ,Rented,Semi Urban,Approved,
2420,63,3,37,44000,462002,0,2,0,6,10000,Standard,Yes,No,100000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
2421,63,1,39,40000,480111,1,1,1,6,8000,Standard,No,No,100000,Indian,0,0,0,0,No,Owned,Urban,Reject,
2422,43,2,19,40000,483775,0,3,0,6,6000,Standard,No,Yes ,100000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
2423,58,1,32,163000,456331,0,2,0,6,5000,Standard,Yes ,Yes,1000000,Indian,0,0,0,0,No,Rented,Rural,Reject,
2424,50,3,25,82000,486226,0,1,0,6,13000,Standard,Yes,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2425,38,2,12,89000,480110,0,4,0,4,14000,Poor,Yes,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
2426,54,2,30,78000,480447,1,4,1,4,16000,Poor,Yes,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
2427,61,3,36,55000,480115,0,3,0,4,9000,Poor,Yes,No,200000,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
2428,29,2,5,34000,480116,0,4,0,4,4000,Standard,No,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2429,39,2,12,108000,480116,1,4,1,4,36700,Poor,Yes,No,1000000,Indian,1,0,0,0,Yes ,Owned,Semi Urban,Reject,
2430,33,2,7,58000,480001,1,4,1,4,22000,Poor,No,Yes,200000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
2431,23,1,-1,73000,480002,0,4,0,4,26000,Poor,Yes,No,200000,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Reject,
2432,56,1,31,54000,480001,0,4,0,4,21000,Poor,No,No,200000,Indian,0,0,0,1,No,Owned,Urban,Reject,
2433,54,2,30,45000,480002,1,4,1,5,9000,Standard,No,Yes ,100000,Indian,0,0,0,0,Yes ,Rented,Semi Urban,Approved,
2434,37,2,11,123000,480002,0,1,0,5,23000,Standard,Yes ,Yes,1000000,Indian,1,1,1,1,Yes ,Owned,Rural,Reject,
2435,38,1,12,93000,480002,0,1,0,5,52000,Standard,Yes,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2436,34,2,9,102000,474001,0,4,0,5,22000,Standard,Yes,Yes,1000000,Indian,0,0,0,1,No,Owned,Urban,Approved,
2437,53,1,29,39000,453652,0,3,0,5,15000,Standard,Yes,Yes,100000,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
2438,65,2,40,114000,474005,1,4,1,5,34000,Standard,Yes,No,1000000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
2439,62,3,37,29000,474001,1,1,1,5,3000,Standard,No,Yes,100000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
2440,51,2,25,30000,480443,1,3,1,5,6000,Standard,Yes,No,100000,Indian,0,0,0,0,No,Owned,Semi Urban,Reject,
2441,31,3,5,22000,486341,0,1,0,7,6000,Poor,No,No,50000,Indian,0,0,0,0,Yes ,Rented,Semi Urban,Reject,
2442,64,1,38,38000,480001,1,2,1,7,3000,Poor,No,Yes ,100000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
2443,39,1,15,41000,480001,0,2,0,7,17000,Poor,Yes ,Yes,100000,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
2444,28,3,3,161000,480001,1,4,1,7,17000,Poor,Yes,Yes,1000000,Indian,1,0,1,1,No,Owned,Semi Urban,Reject,
2445,60,2,35,38000,480001,1,3,1,7,5000,Poor,Yes,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
2446,47,3,23,25000,486333,0,1,0,7,9000,Poor,Yes,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
2447,25,1,1,70000,456450,0,4,0,7,26000,Poor,Yes,No,200000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
2448,44,1,19,201000,480553,1,2,1,7,88000,Poor,No,Yes,1000000,Indian,0,0,0,1,No,Owned,Urban,Reject,
2449,51,3,26,42000,480449,1,2,1,5,6000,Poor,Yes,No,100000,Indian,0,0,0,1,Yes ,Rented,Urban,Reject,
2450,31,1,7,64000,453235,0,1,0,5,12000,Poor,No,Yes,200000,Indian,0,0,0,1,No,Owned,Urban,Reject,
2451,32,3,7,28000,486113,0,4,0,5,11000,Poor,Yes,No,100000,Indian,0,0,0,0,Yes ,Rented,Semi Urban,Reject,
2452,51,1,25,119000,464221,1,1,1,5,49000,Standard,No,No,1000000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
2453,25,3,1,28000,464221,0,1,0,5,10000,Poor,No,Yes ,100000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
2454,43,3,19,60000,464221,0,3,0,5,21000,Poor,Yes ,Yes,200000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
2455,54,2,29,23000,486115,0,1,0,5,15000,Standard,Yes,Yes,50000,Indian,0,0,0,0,Yes ,Rented,Semi Urban,Approved,
2456,34,3,8,164000,453220,0,4,0,5,74000,Poor,Yes,Yes,1000000,Indian,1,0,0,1,Yes ,Owned,Rural,Reject,
2457,54,1,30,39000,456550,1,2,1,5,8000,Poor,Yes,Yes,100000,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
2458,42,3,17,19000,483222,1,2,1,5,0,Poor,Yes,No,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
2459,46,3,20,72000,464220,1,2,1,5,8000,Standard,No,Yes,200000,Indian,0,0,0,1,No,Rented,Urban,Approved,
2460,62,3,37,41000,474040,1,3,1,5,9000,Poor,Yes,No,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
2461,31,2,5,32000,474042,0,2,0,5,3000,Standard,No,No,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2462,30,2,5,69000,474055,0,1,0,1387,8000,Poor,No,Yes ,200000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
2463,52,1,28,23000,474001,0,3,0,5,4000,Poor,Yes ,Yes,50000,Indian,0,0,0,1,No,Owned,Semi Urban,Reject,
2464,35,1,9,44000,474004,0,4,0,5,2000,Poor,Yes,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
2465,60,2,36,32000,474003,0,3,0,6,4000,Standard,Yes,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2466,58,1,34,25000,474008,0,2,0,6,3000,Standard,Yes,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
2467,24,3,-2,80000,474009,0,2,0,6,16000,Standard,Yes,No,50000,Indian,0,0,0,1,No,Rented,Rural,Reject,
2468,40,2,16,83000,474020,0,1,0,6,8000,Standard,No,Yes,50000,Indian,0,1,0,1,Yes ,Owned,Urban,Approved,
2469,49,1,23,133000,474006,1,1,1,6,73000,Standard,Yes,No,1000000,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
2470,43,2,18,89000,474010,1,1,1,6,1000,Standard,No,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
2471,33,3,7,81000,474007,1,2,1,6,45000,Standard,Yes,No,50000,Indian,0,0,1,1,No,Owned,Urban,Reject,
2472,36,2,11,44000,474002,0,2,0,6,11000,Standard,No,No,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2473,62,1,36,119000,474005,0,2,0,10,20000,Standard,No,Yes ,1000000,Indian,0,0,0,0,Yes ,Rented,Semi Urban,Approved,
2474,57,1,32,39000,464331,0,4,0,10,9000,Standard,Yes ,Yes,100000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
2475,64,3,38,40000,480224,0,2,0,10,10000,Standard,Yes,Yes,100000,Indian,0,0,0,0,No,Owned,Semi Urban,Approved,
2476,52,1,26,79000,453463,0,3,0,10,8000,Standard,Yes,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
2477,54,2,28,30000,474003,0,4,0,10,7000,Standard,Yes,Yes,100000,Indian,0,0,0,1,No,Rented,Semi Urban,Approved,
2478,40,3,14,179000,452056,0,1,0,10,26000,Standard,Yes,No,1000000,Indian,1,0,0,1,Yes ,Owned,Rural,Reject,
2479,30,1,5,178000,452001,0,2,0,10,67000,Standard,No,Yes,1000000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
2480,55,2,30,82000,452001,0,4,0,10,38000,Standard,Yes,No,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2481,39,2,13,50000,452006,0,2,0,6,24000,Standard,No,No,200000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
2482,55,2,30,64000,452001,0,2,0,6,19000,Standard,No,Yes ,200000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
2483,28,1,4,129000,452006,1,1,1,6,15000,Standard,Yes ,Yes,1000000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
2484,44,1,18,68000,452006,0,4,0,6,29000,Standard,Yes,Yes,200000,Indian,0,1,0,0,Yes ,Owned,Semi Urban,Approved,
2485,46,3,21,30000,452005,0,1,0,6,14000,Standard,Yes,Yes,100000,Indian,0,1,0,0,Yes ,Rented,Semi Urban,Approved,
2486,61,1,36,48000,452005,1,3,1,6,15000,Standard,Yes,Yes,100000,Indian,0,0,0,0,No,Owned,Semi Urban,Approved,
2487,61,1,36,130000,452001,0,1,0,6,13000,Standard,Yes,No,1000000,Indian,0,0,0,0,Yes ,Rented,Urban,Approved,
2488,45,3,20,40000,452002,0,1,0,6,5000,Standard,No,Yes,100000,Indian,0,1,0,1,Yes ,Owned,Semi Urban,Approved,
2489,38,1,14,105000,452002,0,2,0,5,19000,Poor,Yes,No,1000000,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
2490,29,1,3,41000,452002,0,4,0,5,2000,Poor,No,Yes,100000,Indian,0,0,0,1,No,Owned,Urban,Reject,
2491,52,3,28,168000,452001,0,3,0,1307,65000,Poor,Yes,No,1000000,Indian,1,0,0,1,Yes ,Rented,Urban,Reject,
2492,38,1,14,80000,452002,0,2,0,5,27000,Poor,No,No,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
2493,28,1,3,134000,452002,0,2,0,5,31000,Poor,No,Yes ,1000000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
2494,34,3,9,49000,452001,0,1,0,5,25000,Poor,Yes ,Yes,100000,Indian,0,0,0,0,No,Owned,Urban,Reject,
2495,35,1,9,63000,452001,0,2,0,5,18000,Poor,Yes,Yes,200000,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Reject,
2496,46,1,22,70000,452001,1,4,1,5,19000,Poor,Yes,Yes,200000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
2497,63,2,37,32000,452020,0,3,0,6,7000,Standard,Yes,Yes,100000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
2498,33,3,9,14000,452002,0,3,0,6,9000,Standard,Yes,No,50000,Indian,0,0,0,0,No,Owned,Urban,Reject,
2499,38,1,14,111000,452002,0,2,0,6,61000,Standard,No,Yes,1000000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
2500,53,2,27,38000,452002,0,4,0,6,28000,Standard,Yes,No,100000,Indian,0,1,0,1,Yes ,Owned,Rural,Reject,
2501,28,1,2,121000,452002,0,2,0,6,20000,Standard,No,No,1000000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2502,44,3,18,90000,452001,0,4,0,6,26000,Standard,No,Yes ,50000,Indian,0,0,0,1,No,Owned,Urban,Approved,
2503,58,2,31,178000,452001,0,2,0,6,60000,Standard,Yes ,Yes,1000000,Indian,1,0,0,1,Yes ,Rented,Urban,Approved,
2504,38,2,14,20000,452002,1,4,1,6,4000,Standard,Yes,Yes,50000,Indian,0,0,0,1,No,Owned,Urban,Approved,
2505,48,1,24,61000,452001,1,2,1,5,17000,Standard,Yes,Yes,200000,Indian,0,0,0,0,Yes ,Rented,Urban,Approved,
2506,33,1,7,43000,452002,0,4,0,5,8000,Standard,Yes,Yes,100000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
2507,66,2,42,39000,452012,1,1,1,5,19000,Standard,Yes,No,100000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
2508,59,1,34,60000,452002,1,4,1,5,21000,Standard,No,Yes,200000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
2509,40,1,15,63000,452002,0,3,0,5,30000,Standard,Yes,No,200000,Indian,0,1,0,1,Yes ,Rented,Urban,Approved,
2510,36,3,11,8000,452008,1,4,1,5,2000,Standard,No,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
2511,62,2,38,52000,452008,1,4,1,5,13000,Standard,Yes,No,200000,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
2512,51,1,27,92000,452001,1,4,1,5,30000,Standard,No,No,50000,Indian,1,0,1,1,Yes ,Owned,Urban,Approved,
2513,58,1,32,111000,452001,0,2,0,4,14000,Poor,No,Yes ,1000000,Indian,0,0,0,1,No,Rented,Urban,Reject,
2514,52,3,26,71000,452009,0,1,0,4,14000,Poor,Yes ,Yes,200000,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
2515,41,2,16,25000,452001,0,2,0,4,1000,Poor,Yes,Yes,100000,Indian,0,1,0,0,Yes ,Owned,Urban,Reject,
2516,31,3,5,34000,452001,0,1,0,4,19000,Standard,Yes,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2517,28,3,3,74000,452002,0,3,0,4,26000,Standard,Yes,Yes,200000,Indian,0,0,0,0,No,Owned,Semi Urban,Approved,
2518,57,1,31,120000,452002,1,2,1,4,20000,Standard,Yes,No,1000000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
2519,61,2,37,50000,452004,1,4,1,4,13000,Standard,No,Yes,200000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
2520,60,1,36,10000,474009,1,2,1,4,10000,Standard,Yes,No,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
2521,56,2,29,45000,482006,0,4,0,7,25000,Poor,No,No,100000,Indian,0,0,0,1,No,Rented,Semi Urban,Reject,
2522,49,1,23,29000,482010,1,4,1,7,18000,Standard,No,Yes ,100000,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
2523,63,1,37,145000,482051,0,2,0,7,69000,Poor,Yes ,Yes,1000000,Indian,0,0,0,1,Yes ,Rented,Urban,Reject,
2524,49,1,23,100000,483220,0,2,0,7,63000,Standard,Yes,Yes,1000000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
2525,49,1,25,24000,483220,0,3,0,7,4000,Standard,Yes,Yes,50000,Indian,0,0,0,1,No,Owned,Urban,Approved,
2526,32,1,8,60000,483445,1,1,1,7,12000,Standard,Yes,Yes,200000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2527,26,2,1,50000,483880,0,4,0,7,6000,Standard,Yes,No,200000,Indian,0,0,0,0,Yes ,Rented,Urban,Approved,
2528,27,2,1,43000,482001,0,3,0,7,11000,Standard,No,Yes,100000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
2529,57,1,31,79000,482004,1,3,1,4,44000,Good,Yes,No,50000,Indian,0,0,0,0,No,Owned,Semi Urban,Reject,
2530,29,2,5,44000,482004,1,3,1,4,1000,Good,No,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
2531,56,3,30,31000,482001,0,4,0,4,15000,Standard,Yes,No,100000,Indian,0,0,0,1,No,Rented,Urban,Reject,
2532,59,1,35,14000,482050,0,2,0,4,10000,Standard,No,No,50000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
2533,53,1,28,19000,482056,1,4,1,4,8000,Good,No,Yes ,50000,Indian,0,0,0,0,Yes ,Owned,Rural,Reject,
2534,54,2,29,111000,482053,0,1,0,4,11000,Good,Yes ,Yes,1000000,Indian,1,0,0,1,Yes ,Owned,Urban,Approved,
2535,56,2,30,90000,482020,0,1,0,4,19000,Standard,Yes,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2536,50,3,25,21000,482001,0,2,0,4,7000,Good,Yes,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
2537,51,2,25,104000,482002,0,1,0,7,42000,Standard,Yes,Yes,1000000,Indian,1,0,0,1,Yes ,Owned,Urban,Approved,
2538,53,2,27,75000,482001,0,1,0,7,19000,Good,Yes,No,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2539,37,1,12,175000,482001,1,2,1,7,78000,Good,No,Yes,1000000,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
2540,32,1,7,98000,482011,0,1,0,7,42000,Standard,Yes,No,50000,Indian,1,1,1,0,No,Owned,Semi Urban,Reject,
2541,49,1,23,41000,482001,0,4,0,7,1000,Standard,No,No,100000,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
2542,34,2,8,171000,482002,0,2,0,7,22000,Standard,No,Yes ,1000000,Indian,1,0,0,1,Yes ,Owned,Urban,Approved,
2543,54,2,30,79000,482003,0,4,0,7,16000,Good,Yes ,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
2544,64,2,39,24000,482003,0,4,0,7,6000,Good,Yes,Yes,50000,Indian,0,0,0,0,No,Owned,Rural,Reject,
2545,58,2,34,90000,482002,0,1,0,5,36000,Good,Yes,Yes,50000,Indian,1,0,0,0,Yes ,Rented,Urban,Approved,
2546,25,2,-1,39000,482011,0,3,0,5,24000,Standard,Yes,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
2547,50,1,25,9000,482002,0,2,0,5,0,Good,Yes,No,50000,Indian,0,1,0,0,Yes ,Owned,Urban,Reject,
2548,38,2,13,15000,482005,0,2,0,5,1000,Good,No,Yes,50000,Indian,0,0,0,1,No,Owned,Urban,Reject,
2549,48,1,24,80000,482002,0,1,0,5,27000,Good,Yes,No,50000,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
2550,41,3,15,63000,482002,1,1,1,5,7000,Good,No,Yes,200000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
2551,32,3,8,20000,482001,0,1,0,447,5000,Good,Yes,No,50000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
2552,46,3,22,43000,482002,1,2,1,5,21000,Good,No,No,100000,Indian,0,1,1,1,No,Owned,Semi Urban,Reject,
2553,39,3,15,65000,482001,0,1,0,5,15000,Standard,No,Yes ,200000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
2554,39,2,15,91000,482007,0,2,0,5,17000,Poor,Yes ,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
2555,63,1,39,53000,482001,0,1,0,5,8000,Poor,Yes,Yes,200000,Indian,0,0,0,0,Yes ,Owned,Rural,Reject,
2556,58,2,32,110000,482002,0,3,0,5,17000,Poor,Yes,Yes,1000000,Indian,0,0,0,0,No,Owned,Urban,Reject,
2557,28,1,4,82000,482001,0,3,0,5,15000,Standard,Yes,Yes,50000,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
2558,36,3,11,23000,482001,0,4,0,5,2000,Poor,Yes,No,50000,Indian,0,0,0,1,No,Owned,Urban,Reject,
2559,43,1,19,172000,482001,0,2,0,5,66700,Standard,No,Yes,1000000,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
2560,36,1,12,88000,482002,0,2,0,5,27000,Poor,Yes,No,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
2561,44,3,18,71000,482002,0,2,0,5,8000,Poor,No,No,200000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
2562,31,3,5,180000,482004,0,1,0,5,29000,Poor,No,Yes ,1000000,Indian,1,1,0,0,Yes ,Owned,Semi Urban,Reject,
2563,45,3,21,39000,482001,1,2,1,5,21000,Standard,Yes ,Yes,100000,Indian,0,0,0,0,Yes ,Rented,Semi Urban,Approved,
2564,39,3,13,94000,482011,1,1,1,5,15000,Poor,Yes,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
2565,43,2,16,25000,482005,0,3,0,5,10000,Poor,Yes,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
2566,40,3,15,10000,482005,0,2,0,5,0,Poor,Yes,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
2567,30,1,5,42000,482007,0,1,0,5,10000,Poor,Yes,No,100000,Indian,0,0,0,0,No,Rented,Urban,Reject,
2568,58,1,33,142000,482002,1,2,1,5,39000,Poor,No,Yes,1000000,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
2569,46,1,21,34000,482003,0,2,0,4,13000,Poor,Yes,No,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
2570,35,1,10,139000,482002,0,1,0,4,46000,Standard,No,Yes,1000000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
2571,30,1,4,154000,482002,0,2,0,4,45000,Standard,Yes,No,1000000,Indian,0,0,0,1,No,Owned,Urban,Reject,
2572,34,3,8,40000,482002,0,2,0,4,20000,Standard,No,No,100000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
2573,62,3,32,33000,482001,1,1,1,4,15000,Poor,No,Yes ,100000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
2574,58,1,34,80000,482001,1,2,1,4,16000,Poor,Yes ,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
2575,45,2,18,10000,482001,0,3,0,158,6700,Poor,Yes,Yes,50000,Indian,0,0,0,1,No,Rented,Urban,Reject,
2576,42,3,16,41000,482001,0,3,0,4,5000,Poor,Yes,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
2577,60,1,36,30000,482001,1,4,1,6,13000,Standard,Yes,Yes,100000,Indian,0,0,0,1,Yes ,Rented,Rural,Reject,
2578,55,3,29,78000,482001,0,1,0,6,8000,Standard,Yes,No,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2579,45,1,21,164000,482001,1,1,1,6,50000,Standard,No,Yes,1000000,Indian,0,0,0,0,No,Owned,Urban,Approved,
2580,52,3,27,23000,482002,0,1,0,6,4000,Standard,Yes,No,50000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
2581,31,1,7,149000,482009,0,1,0,6,60000,Standard,No,No,1000000,Indian,0,0,0,0,Yes ,Rented,Urban,Approved,
2582,60,3,34,25000,482002,0,4,0,6,7000,Standard,No,Yes ,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2583,33,3,9,42000,474001,0,1,0,6,21000,Standard,Yes ,Yes,100000,Indian,0,0,0,1,No,Owned,Semi Urban,Approved,
2584,37,1,11,71000,453643,1,1,1,6,25000,Standard,Yes,Yes,200000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
2585,59,2,34,114000,474001,0,3,0,6,42000,Standard,Yes,Yes,1000000,Indian,1,0,0,1,No,Rented,Semi Urban,Approved,
2586,51,2,26,70000,486223,1,1,1,6,28000,Standard,Yes,Yes,200000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2587,47,1,23,149000,456441,1,4,1,6,61000,Standard,Yes,No,1000000,Indian,1,0,0,0,Yes ,Owned,Semi Urban,Approved,
2588,60,2,33,55000,474002,0,4,0,6,25000,Poor,No,Yes,200000,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
2589,61,1,36,29000,474001,0,1,0,6,13000,Standard,Yes,No,100000,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
2590,64,1,40,123000,480551,1,1,1,6,38000,Poor,No,Yes,1000000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
2591,46,3,20,152000,474002,1,1,1,6,74000,Poor,Yes,No,1000000,Indian,1,0,1,1,Yes ,Owned,Urban,Reject,
2592,31,2,7,8000,474001,0,4,0,6,7000,Poor,No,No,50000,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
2593,57,1,32,69000,452020,0,4,0,6,7000,Standard,No,Yes ,200000,Indian,0,0,0,0,Yes ,Rented,Urban,Approved,
2594,48,3,23,161000,483105,0,4,0,6,79000,Standard,Yes ,Yes,1000000,Indian,1,0,0,0,No,Owned,Semi Urban,Approved,
2595,48,2,23,79000,483501,0,1,0,6,2000,Standard,Yes,Yes,50000,Indian,0,0,0,0,Yes ,Rented,Semi Urban,Approved,
2596,35,1,10,105000,483501,0,1,0,6,46000,Poor,Yes,Yes,1000000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
2597,33,1,8,39000,483504,0,3,0,6,23000,Standard,Yes,Yes,100000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
2598,47,1,23,163000,483501,0,1,0,6,50000,Poor,Yes,No,1000000,Indian,0,0,0,0,No,Owned,Semi Urban,Reject,
2599,46,1,20,9000,483501,0,1,0,6,2000,Standard,No,Yes,50000,Indian,0,0,0,1,Yes ,Rented,Rural,Reject,
2600,44,3,20,71000,483501,1,4,1,6,20000,Standard,Yes,No,200000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
2601,42,3,18,51000,483501,0,3,0,6,21000,Standard,No,No,200000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
2602,50,3,24,32000,456663,0,1,0,6,14000,Standard,No,Yes ,100000,Indian,0,0,0,0,No,Owned,Urban,Approved,
2603,52,1,26,161000,456224,1,4,1,6,43000,Standard,Yes ,Yes,1000000,Indian,1,0,1,1,Yes ,Rented,Urban,Approved,
2604,53,1,27,60000,456224,0,1,0,6,2000,Standard,Yes,Yes,200000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2605,37,2,10,35000,456224,0,4,0,6,10000,Standard,Yes,Yes,100000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
2606,64,2,40,41000,486552,0,4,0,6,12000,Standard,Yes,Yes,100000,Indian,0,0,0,1,No,Owned,Semi Urban,Approved,
2607,46,1,22,73000,464226,0,2,0,6,17000,Standard,Yes,No,200000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
